word	count	sources	reason	engine
ভগিনি	5	literature	normalized_variant	ভগিনী
এপর্য্যন্ত	5	literature	normalized_variant	এপর্যন্ত
লক্ষ্যতে	5	literature	already_resolves	লক্ষ্যতে
শয়নাগারে	5	literature	already_resolves	শয়নাগারে
পূর্ব্বদিকে	5	literature	normalized_variant	পূর্বদিকে
পাতর	5	literature	normalized_variant	পাতোর
মেহে	5	literature	already_resolves	মেহে
পুত্ত্রের	5	literature	normalized_variant	পাটার
বিমলে	5	literature	already_resolves	বিমলে
তল্লাস	5	literature	normalized_variant	তল্লাশ
রূপবর্ণন	5	literature	normalized_variant	রূপবর্ণনা
স্থিতা	5	literature	already_resolves	স্থিতা
দিয়েচেন	5	literature	normalized_variant	দিয়েছেন
ণি	5	literature	normalized_variant	নি
হেডমাষ্টার	5	literature	normalized_variant	হেডমাস্টার
হাঁসপাতালে	5	literature	normalized_variant	হাসপাতালে
বসেচে	5	literature	normalized_variant	বসেছে
নকুলদা	5	literature	already_resolves	নকুলদা
গোপির	5	literature	already_resolves	গোপির
স্যায়	5	literature	normalized_variant	স্যাজ
আপিম	5	literature	normalized_variant	পাইম
বিয়ানে	5	literature	already_resolves	বিয়ানে
বিত্তান্ত	5	literature	normalized_variant	বিত্তবান
আলেন	5	literature	normalized_variant	আইলেন
ব্যানুন	5	literature	normalized_variant	ব্যানানা
চর্য্যাপদ	5	literature	normalized_variant	চর্যাপদ
তেহি	5	literature	normalized_variant	তেহাই
ধরই	5	literature	normalized_variant	ধোরই
মিছেঁ	5	literature	normalized_variant	মিছে
কইসণ	5	literature	normalized_variant	কইসন
মঅলেঁ	5	literature	normalized_variant	মূল্যে
জাএথু	5	literature	already_resolves	জাএথু
নালন্দায়	5	literature	already_resolves	নালন্দায়
জাহোর	5	literature	normalized_variant	ঝড়
খালেঁ	5	literature	normalized_variant	খালে
বাহিউ	5	literature	normalized_variant	বাহু
লেলী	5	literature	normalized_variant	লেই
নিঅ	5	literature	normalized_variant	নিও
লোঅহ	5	literature	normalized_variant	লওহ
গব্ব	5	literature	normalized_variant	গব্য
হউ	5	literature	normalized_variant	হোউ
পরমথে	5	literature	already_resolves	পরমথে
জসু	5	literature	normalized_variant	যছু
উএসই	5	literature	normalized_variant	এসই
কাহিব	5	literature	normalized_variant	খাইব
বোব	5	literature	normalized_variant	বব
সমাহিঅ	5	literature	normalized_variant	সমাধিও
নিচিত	5	literature	normalized_variant	নিহিত
সাণে	5	literature	normalized_variant	সেন
রাঅ	5	literature	normalized_variant	রাও
সম্ভবো	5	literature	normalized_variant	সম্ভবও
কায়ং	5	literature	normalized_variant	কাইং
স্থিতঃ	5	literature	normalized_variant	স্থিত
জায়ন্তে	5	literature	normalized_variant	জায়ান
কহণ	5	literature	normalized_variant	কহন
চক্কু	5	literature	normalized_variant	ছক্কু
জুবই	5	literature	normalized_variant	জুবি
জুইনি	5	literature	normalized_variant	জিনি
নউ	5	literature	normalized_variant	নৌ
সত্ত	5	literature	normalized_variant	ছোট্ট
স্ফুটং	5	literature	normalized_variant	স্ফুটন
তুম্মি	5	literature	normalized_variant	তামি
করহু	5	literature	already_resolves	করহু
জিণ	5	literature	normalized_variant	জিন
বিশ্বং	5	literature	normalized_variant	বিস্বন
রূপং	5	literature	normalized_variant	রূপন
টালত	5	literature	normalized_variant	তালত
বুধী	5	literature	normalized_variant	বুদ্ধি
নৈরাত্মে	5	literature	already_resolves	নৈরাত্মে
জানামি	5	literature	normalized_variant	জানাই
জলং	5	literature	normalized_variant	জলন-
ভ্রমন্তি	5	literature	normalized_variant	ভ্রমণটি
উচ্যতে	5	literature	already_resolves	উচ্যতে
সাধ্যতে	5	literature	already_resolves	সাধ্যতে
বিস্তরঃ	5	literature	normalized_variant	বিস্তর
ফলং	5	literature	normalized_variant	ফলন
কুতো	5	literature	normalized_variant	কুটা
মোক্খ	5	literature	normalized_variant	মোক্ষ
কিংপি	5	literature	normalized_variant	কিংপিন
ভগবতা	5	literature	already_resolves	ভগবতা
অণ্ণ	5	literature	normalized_variant	অন্ন
যোগিনঃ	5	literature	normalized_variant	জৈন
ভাবার্থঃ	5	literature	normalized_variant	ভাবার্থ
চিত্তহ	5	literature	normalized_variant	চিত্ত
অণা	5	literature	normalized_variant	ওনা
আত্মানং	5	literature	already_resolves	আত্মানং
ক্ষয়ং	5	literature	already_resolves	ক্ষয়ং
মনসি	5	literature	already_resolves	মনসি
ত্বা	5	literature	normalized_variant	তোবা
বিসঅ	5	literature	normalized_variant	বিশ্বও
ত্রৈধাতুকং	5	literature	already_resolves	ত্রৈধাতুকং
প্রাপ্নোতি	5	literature	normalized_variant	প্রাপ্তি
প্রলয়ঃ	5	literature	normalized_variant	প্রলয়
জত্ত	5	literature	normalized_variant	জট
এত্থ	5	literature	normalized_variant	এত্ত
কথয়তি	5	literature	normalized_variant	কথায়
গমঃ	5	literature	normalized_variant	গম
আঙ্গন	5	literature	normalized_variant	অঙ্গন
নির্ব্বিকল্পং	5	literature	already_resolves	নির্ব্বিকল্পং
গরুআ	5	literature	normalized_variant	গরুড়া
চাপী	5	literature	normalized_variant	চাপড়ী
জানীহি	5	literature	normalized_variant	জানিই
দ্বিকল্পে	5	literature	normalized_variant	বিকল্পে
ষষহর	5	literature	normalized_variant	শশধর
এবংকার	5	literature	already_resolves	এবংকার
কসণ	5	literature	normalized_variant	কোসন
অণ	5	literature	normalized_variant	অন
চিত্তরাজ	5	literature	normalized_variant	চিত্তরঞ্জন
বিষয়ো	5	literature	normalized_variant	বিষয়ও
অপা	5	literature	normalized_variant	অপায়
চালিঅ	5	literature	normalized_variant	চালিও
মাতেল	5	literature	normalized_variant	মেট
পইঠ	5	literature	normalized_variant	ওপিঠ
চলচে	5	literature	normalized_variant	চলছে
কুলীদের	5	literature	already_resolves	কুলীদের
বুলাওয়েও	5	literature	already_resolves	বুলাওয়েও
ট্রেণের	5	literature	normalized_variant	ট্রেনের
প্ল্যাটফর্ম্মে	5	literature	normalized_variant	প্ল্যাটফর্মে
বিমি	5	literature	already_resolves	বিমি
অমিট	5	literature	normalized_variant	অমিত
শিপাহী	5	literature	normalized_variant	সিপাহী
নির্ম্মলের	5	literature	normalized_variant	নির্মলের
পিসীর	5	literature	normalized_variant	পিসির
বেঙ্কট	5	literature	normalized_variant	ভেঙ্কট
ুপুরির	5	literature	normalized_variant	পুরির
ূপালি	5	literature	normalized_variant	উপালি
